Precursor Mz,Average Measured Retention Time
441.74885,16.71
449.23049,16.71
652.767839,16.71
543.789858,16.71
480.251423,16.72
576.267998,16.72
409.218053,16.73
560.285659,16.74
560.285659,16.74
420.743568,16.75
435.254216,16.75
551.72904,16.75
577.312877,16.76
580.798934,16.76
563.304186,16.76
483.579539,16.76
520.249411,16.76
451.222331,16.76
466.227613,16.76
734.841724,16.77
463.223533,16.77
625.760203,16.77
541.80128,16.78
459.189901,16.79
529.272886,16.8
582.267998,16.8
518.767771,16.8
502.553607,16.8
475.907544,16.8
400.206484,16.8
530.774731,16.81
558.762017,16.81
638.285334,16.82
653.259847,16.82
602.273392,16.83
543.270344,16.83
551.759809,16.83
477.723029,16.83
801.895157,16.83
585.322911,16.84
580.288733,16.84
594.278477,16.84
614.283648,16.85
524.256902,16.85
741.333732,16.85
559.762883,16.85
499.736137,16.85
618.268752,16.86
543.27596,16.87
447.737617,16.87
551.316763,16.87
577.950472,16.87
478.749047,16.87
611.290942,16.88
536.275763,16.88
535.254694,16.88
616.306926,16.88
524.269478,16.89
523.249077,16.89
587.782949,16.89
491.902905,16.89
516.249636,16.9
565.748387,16.9
561.257099,16.9
548.244326,16.91
512.251285,16.91
602.954105,16.92
703.273486,16.92
575.327996,16.92
578.788901,16.92
575.979591,16.92
524.730717,16.92
627.92795,16.92
626.755452,16.92
559.272886,16.93
505.251088,16.93
450.227082,16.94
429.239992,16.94
507.818941,16.95
562.793986,16.95
524.256902,16.96
559.271768,16.97
542.293287,16.97
561.275292,16.98
674.795442,16.98
556.290745,16.99
506.893741,16.99
486.254497,16.99
519.250231,16.99
497.769448,16.99
473.253631,16.99
472.737814,16.99
553.309272,17
588.273615,17
515.743627,17.01
422.743036,17.01
435.21484,17.02
711.384031,17.02
512.282723,17.03
512.248023,17.03
485.222862,17.03
593.7998,17.03
530.293287,17.05
480.75908,17.06
464.764166,17.07
473.259248,17.07
515.767437,17.07
585.778533,17.07
578.807093,17.08
595.28675,17.08
640.862734,17.08
560.285659,17.08
540.775262,17.08
644.828223,17.08
430.60195,17.09
548.240395,17.1
457.264333,17.1
466.215037,17.1
552.230361,17.1
481.222331,17.1
577.301644,17.11
503.264196,17.11
527.81145,17.11
524.256902,17.11
635.804748,17.12
424.221463,17.12
662.84877,17.13
454.569987,17.13
479.745639,17.13
543.798737,17.13
547.259194,17.14
466.227613,17.14
471.741222,17.14
489.708533,17.14
500.258913,17.16
549.246534,17.16
561.736965,17.16
444.232698,17.17
480.230687,17.17
479.7298,17.17
543.811313,17.17
458.2199,17.17
484.761623,17.18
483.731674,17.18
496.748378,17.18
567.745844,17.18
502.726923,17.18
500.79854,17.19
586.777479,17.19
551.80877,17.21
467.212297,17.22
623.786555,17.23
524.913581,17.23
586.790055,17.23
629.82294,17.23
410.210453,17.23
558.785827,17.23
559.793652,17.23
500.762154,17.23
441.209223,17.23
648.320565,17.24
557.792932,17.24
561.246534,17.24
675.281834,17.25
779.343091,17.25
486.24888,17.25
462.766708,17.25
398.53052,17.26
531.744159,17.26
570.755058,17.26
615.322242,17.26
619.286388,17.26
539.949186,17.26
496.22208,17.27
625.790972,17.27
624.806956,17.27
652.25697,17.28
448.235241,17.28
565.762883,17.29
513.751787,17.29
555.767968,17.29
485.738679,17.29
511.714013,17.29
564.293819,17.29
580.804551,17.3
585.702265,17.3
607.79164,17.3
403.870542,17.3
503.897374,17.3
531.756735,17.3
407.542537,17.31
639.812238,17.31
545.264538,17.31
424.75307,17.31
653.283656,17.31
516.769645,17.32
542.760143,17.33
598.793986,17.33
487.269281,17.33
512.246337,17.33
502.73254,17.33
522.757069,17.34
525.250231,17.34
631.286388,17.35
411.886415,17.35
516.757069,17.36
438.223819,17.36
667.296952,17.36
573.286525,17.36
683.789491,17.37
486.272689,17.37
510.721118,17.37
464.259582,17.37
593.265121,17.38
622.281105,17.38
653.317688,17.39
516.246869,17.39
532.564617,17.4
451.714339,17.4
772.813361,17.4
406.18994,17.41
466.245806,17.41
608.32565,17.41
526.728174,17.42
539.763506,17.42
539.772385,17.42
524.772719,17.42
627.781469,17.42
500.228144,17.42
637.826014,17.42
537.780544,17.42
566.267467,17.43
659.574248,17.44
494.240721,17.44
494.240721,17.44
589.288399,17.45
594.304383,17.45
522.769645,17.45
633.968303,17.46
641.804748,17.46
446.205813,17.47
477.562548,17.48
518.266216,17.48
573.769654,17.48
546.78021,17.48
599.770373,17.48
563.304186,17.49
594.259119,17.49
521.780013,17.49
624.265987,17.5
409.86568,17.5
498.737625,17.5
548.580045,17.5
559.275962,17.5
650.828223,17.5
443.740691,17.51
759.860782,17.51
601.773447,17.51
499.73052,17.52
581.801811,17.52
535.26727,17.53
520.777805,17.53
588.25024,17.53
421.217383,17.53
633.284514,17.54
449.719235,17.54
533.299238,17.55
548.249274,17.55
551.778001,17.55
419.226214,17.56
605.7998,17.56
495.751787,17.57
608.799465,17.57
505.748713,17.58
514.777805,17.58
483.249214,17.59
457.258716,17.59
669.81954,17.59
525.250231,17.61
540.270678,17.61
634.372069,17.61
540.744493,17.61
638.294213,17.61
450.232698,17.62
559.296027,17.62
478.779816,17.62
479.253631,17.62
564.740562,17.62
749.884729,17.62
662.814978,17.63
573.262716,17.63
528.2462,17.64
625.250002,17.65
549.277972,17.66
565.238186,17.66
481.583061,17.66
502.274563,17.66
673.800194,17.67
676.302235,17.67
428.735408,17.68
535.902242,17.68
523.26727,17.68
588.267998,17.68
475.701763,17.68
636.293493,17.69
600.335152,17.69
465.753798,17.7
496.726923,17.71
725.32691,17.71
595.755255,17.72
633.333475,17.73
647.817992,17.74
655.27876,17.74
473.19579,17.74
836.387696,17.75
721.329315,17.75
451.560368,17.75
624.314948,17.76
486.243263,17.77
513.219462,17.78
498.582949,17.78
469.891894,17.78
399.523365,17.78
495.559027,17.79
705.352593,17.79
597.770905,17.81
487.748713,17.82
492.704502,17.82
465.555059,17.82
522.744493,17.83
585.791109,17.83
530.74891,17.83
575.290942,17.83
604.760971,17.83
611.332944,17.83
527.767437,17.83
499.238512,17.83
602.278031,17.84
539.277115,17.84
425.893681,17.84
701.292536,17.84
540.738208,17.84
467.248683,17.85
452.740356,17.85
487.205823,17.85
458.717216,17.86
675.303723,17.86
546.567693,17.86
554.783284,17.86
490.877868,17.86
524.811116,17.87
408.550809,17.87
708.844935,17.87
579.796726,17.87
475.238512,17.87
502.753995,17.88
437.243066,17.88
644.29095,17.89
481.754329,17.89
456.580769,17.89
517.237396,17.89
517.26727,17.89
513.553273,17.89
669.770579,17.9
729.298015,17.9
552.588429,17.91
609.291473,17.91
626.294881,17.92
630.302372,17.92
629.82294,17.92
544.777805,17.92
641.26311,17.92
648.301703,17.93
517.759277,17.93
658.82568,17.93
665.778927,17.93
824.31371,17.93
551.249608,17.94
495.235969,17.94
585.286525,17.94
510.244949,17.94
524.7251,17.95
604.304915,17.95
432.703251,17.95
582.73855,17.95
526.750732,17.95
537.264727,17.95
505.255056,17.96
479.241055,17.96
560.788901,17.96
481.220319,17.96
457.55797,17.96
404.214643,17.97
404.866686,17.97
534.283254,17.97
529.764894,17.97
547.250762,17.97
512.270147,17.97
577.74469,17.98
585.796726,17.98
567.29977,17.98
590.278031,17.98
572.327662,17.98
525.240917,17.98
711.286782,17.98
541.953154,17.99
480.261456,18
630.830765,18
561.284605,18
455.77146,18
513.742908,18
652.807487,18
507.277972,18.01
562.799603,18.02
571.739073,18.02
602.830903,18.02
587.29161,18.03
538.751984,18.03
423.221575,18.03
556.775793,18.04
473.733063,18.04
463.197318,18.05
552.221482,18.05
495.259779,18.05
580.780741,18.05
406.554331,18.05
522.751452,18.05
509.749244,18.06
571.265258,18.06
593.29161,18.06
613.58938,18.06
436.751058,18.07
503.233874,18.07
625.802205,18.07
471.717413,18.07
517.26727,18.08
663.34404,18.08
617.277248,18.08
463.792726,18.08
515.749244,18.09
583.749638,18.1
539.243991,18.1
615.794714,18.1
524.751264,18.1
536.74891,18.11
550.259976,18.11
630.803693,18.11
638.312405,18.11
493.238512,18.12
552.251817,18.13
599.338561,18.13
515.78563,18.13
518.74003,18.13
563.764757,18.13
508.741419,18.13
604.804551,18.14
422.232167,18.14
422.209558,18.14
539.743627,18.14
527.749244,18.14
524.761486,18.14
624.740236,18.15
631.790972,18.15
483.740553,18.15
561.736965,18.15
677.341497,18.17
550.571438,18.17
693.342029,18.17
567.764037,18.17
523.272886,18.17
545.29857,18.18
493.220754,18.19
590.825286,18.2
510.751452,18.2
578.291276,18.2
530.275095,18.2
563.71623,18.21
523.26727,18.21
539.27476,18.22
528.314023,18.22
618.79438,18.22
559.915204,18.22
556.595084,18.23
452.230156,18.23
572.770708,18.23
533.248629,18.24
511.246003,18.24
511.280514,18.24
501.764363,18.25
514.574565,18.25
520.247461,18.25
602.775656,18.25
434.232167,18.25
479.583284,18.25
435.706848,18.26
543.243272,18.26
479.756872,18.26
471.251226,18.26
452.884517,18.26
483.550197,18.26
633.780218,18.26
565.310957,18.27
639.775853,18.27
556.788369,18.27
658.3066,18.27
512.539081,18.28
508.274563,18.28
552.241252,18.28
529.26727,18.28
562.793986,18.28
567.615201,18.28
605.574631,18.29
436.87792,18.29
543.223704,18.29
443.243066,18.3
538.272552,18.3
537.270344,18.3
457.560145,18.3
550.285797,18.3
403.882671,18.3
633.289462,18.3
493.230353,18.3
573.942983,18.31
657.295078,18.31
552.270009,18.32
507.791869,18.32
427.215655,18.32
605.830568,18.33
510.248211,18.33
534.775262,18.33
595.804216,18.33
539.240729,18.33
537.270344,18.33
596.264204,18.33
457.222331,18.34
542.256902,18.34
631.820398,18.34
549.24822,18.34
640.261335,18.34
564.79514,18.34
601.767831,18.35
660.792368,18.35
513.769979,18.35
401.245078,18.35
599.254556,18.36
580.750407,18.36
563.322379,18.36
552.767634,18.36
523.77747,18.36
531.774927,18.37
509.270481,18.37
509.264196,18.37
595.27256,18.37
595.27256,18.37
538.278169,18.37
489.719098,18.38
452.248349,18.38
466.263999,18.38
602.301841,18.39
496.238178,18.39
513.248546,18.39
591.299101,18.39
677.839122,18.39
567.257099,18.4
568.775793,18.41
521.909279,18.41
543.337498,18.41
439.211911,18.41
596.265455,18.41
484.74343,18.41
458.266541,18.41
908.917014,18.42
556.782753,18.42
564.77325,18.42
560.759474,18.42
583.270206,18.42
592.267278,18.43
529.741085,18.43
589.266944,18.44
509.76182,18.44
553.272218,18.44
510.258689,18.44
582.791443,18.44
524.745647,18.45
442.714673,18.45
457.900278,18.45
452.235772,18.45
634.762223,18.46
915.859696,18.46
838.858968,18.46
548.298904,18.47
581.296558,18.47
585.299101,18.47
498.752121,18.48
569.796194,18.48
480.24888,18.48
540.775262,18.49
545.280377,18.49
492.764697,18.49
407.863053,18.5
502.274563,18.51
519.708208,18.51
584.309469,18.52
627.302038,18.53
627.843676,18.53
572.783284,18.54
513.217777,18.54
555.81693,18.54
817.853686,18.55
509.749244,18.55
431.209446,18.55
583.292764,18.56
718.821657,18.56
719.375871,18.56
549.270344,18.57
454.240858,18.57
635.828557,18.57
638.313074,18.57
514.909614,18.59
422.706651,18.59
477.219788,18.59
569.285994,18.6
520.765228,18.6
468.883176,18.6
626.799465,18.61
493.251757,18.61
493.772522,18.61
643.820398,18.61
507.272355,18.62
685.786949,18.63
491.720487,18.63
476.243401,18.63
509.237792,18.63
431.546281,18.63
579.254109,18.63
448.224762,18.63
525.264727,18.64
497.2497,18.65
578.770708,18.67
498.746504,18.67
479.742376,18.67
588.264735,18.67
707.818918,18.67
448.204472,18.67
612.261039,18.68
456.238315,18.68
545.262184,18.68
506.228144,18.68
471.259918,18.69
420.211799,18.69
565.256379,18.69
401.218948,18.69
793.87389,18.7
585.76034,18.7
575.788566,18.7
509.749244,18.7
588.793129,18.71
444.250891,18.71
540.758754,18.71
404.54617,18.72
459.71415,18.72
627.265652,18.72
626.746573,18.72
497.751255,18.72
493.242927,18.72
495.248546,18.73
441.553102,18.74
576.286859,18.74
481.743765,18.74
476.75159,18.74
436.197496,18.74
583.261327,18.75
523.759277,18.75
559.775459,18.75
724.828617,18.75
549.917892,18.76
453.216526,18.76
628.973054,18.76
742.334597,18.76
399.546281,18.76
455.248683,18.76
504.226756,18.76
495.771991,18.77
512.270594,18.78
427.721967,18.78
475.239406,18.78
509.780013,18.78
508.759612,18.78
482.231841,18.78
448.225208,18.78
544.290745,18.79
452.771794,18.79
556.746367,18.8
494.26453,18.8
573.272029,18.8
551.27476,18.81
411.862158,18.81
675.318219,18.81
582.298767,18.81
516.272021,18.81
416.209335,18.82
532.272552,18.82
536.256902,18.82
540.2462,18.82
539.293622,18.82
543.729663,18.82
558.804019,18.83
488.243075,18.83
504.746504,18.83
453.252652,18.83
652.309863,18.84
516.751452,18.84
581.290942,18.85
591.294153,18.85
499.754329,18.85
581.290942,18.86
444.236395,18.86
583.265258,18.86
559.788704,18.87
622.268529,18.87
624.776187,18.87
497.878269,18.87
565.757266,18.88
597.267664,18.88
466.245806,18.88
652.820063,18.88
477.729989,18.88
488.738345,18.89
490.226497,18.89
430.869313,18.89
485.259248,18.9
713.394064,18.9
626.267141,18.91
562.264924,18.91
753.84259,18.92
529.785098,18.92
488.708011,18.92
513.764363,18.93
535.245814,18.94
540.283254,18.94
523.77747,18.94
469.714339,18.94
605.74825,18.94
469.214703,18.94
483.24779,18.94
545.280377,18.94
545.772385,18.95
735.850218,18.95
593.794183,18.95
592.780741,18.95
424.905921,18.97
567.740896,18.97
571.904645,18.97
530.767102,18.97
535.249077,18.97
584.250959,18.98
568.766245,18.98
458.737094,18.98
405.550698,18.98
414.573948,18.98
420.202292,18.99
594.249805,18.99
634.264598,18.99
574.283785,18.99
552.293819,19
666.847615,19
489.249214,19
424.727249,19
511.249077,19
435.719424,19.01
512.725769,19.01
520.243795,19.01
527.773053,19.01
717.354605,19.02
502.274563,19.02
634.771536,19.03
519.296164,19.03
408.874175,19.03
767.845664,19.03
428.901731,19.04
448.222665,19.05
583.772196,19.05
687.30934,19.05
538.751984,19.05
539.732737,19.05
470.718901,19.05
552.257433,19.05
631.833642,19.06
749.387105,19.07
660.33113,19.07
424.545724,19.08
499.909948,19.08
567.28292,19.08
570.780879,19.08
569.783618,19.09
527.780013,19.09
546.266747,19.09
618.906269,19.1
494.270147,19.1
565.289068,19.1
452.224539,19.1
502.30207,19.12
553.247065,19.12
447.24913,19.12
535.783087,19.12
584.310137,19.13
545.300581,19.13
580.798934,19.13
456.242012,19.13
617.75622,19.14
409.542314,19.15
512.27946,19.15
598.801288,19.16
509.269812,19.16
586.926103,19.16
482.600163,19.17
559.256379,19.17
597.59101,19.17
564.767634,19.18
751.884198,19.18
490.243795,19.19
476.219265,19.2
509.25162,19.2
530.754526,19.2
525.747856,19.2
457.207882,19.2
709.841527,19.21
581.757797,19.21
474.243263,19.21
628.789963,19.22
534.265061,19.22
516.728312,19.22
433.191175,19.22
528.738876,19.23
500.240721,19.23
500.756538,19.23
689.795108,19.24
546.22756,19.25
589.285136,19.25
718.794585,19.25
472.563555,19.25
456.238315,19.25
492.78289,19.25
558.301447,19.25
558.300778,19.25
498.78289,19.27
569.225799,19.28
541.770511,19.28
737.302432,19.29
490.749047,19.29
488.769114,19.3
423.542091,19.3
515.767437,19.31
429.217607,19.31
535.264007,19.31
487.761289,19.32
488.230156,19.32
606.251491,19.32
474.232698,19.32
403.882671,19.33
412.193462,19.33
561.749107,19.33
534.592396,19.35
482.747658,19.35
551.262184,19.36
487.736137,19.36
602.296224,19.36
474.230687,19.36
495.21216,19.36
402.532539,19.37
573.244523,19.37
530.238709,19.38
755.306471,19.38
448.235241,19.39
527.749244,19.39
542.814721,19.39
691.331995,19.39
544.753995,19.4
413.558187,19.4
580.793317,19.4
411.222916,19.4
560.286328,19.4
477.579316,19.4
565.283451,19.41
634.296036,19.41
513.237655,19.41
573.754723,19.41
431.187237,19.41
466.728934,19.41
488.544456,19.41
585.286525,19.41
481.229633,19.42
787.350445,19.43
551.267801,19.43
601.786023,19.43
495.248546,19.44
561.939684,19.44
668.28665,19.46
598.769851,19.46
530.917103,19.46
531.240022,19.46
536.262519,19.46
524.253639,19.46
526.254359,19.46
680.838787,19.47
568.762548,19.47
420.187542,19.47
560.264204,19.47
501.764363,19.48
608.799465,19.48
477.561268,19.48
478.245806,19.48
730.812778,19.48
737.842058,19.48
466.74343,19.49
425.874064,19.49
651.952942,19.5
671.347114,19.5
675.846612,19.5
542.275095,19.51
497.91481,19.51
695.333869,19.51
550.76456,19.51
464.718901,19.52
591.588323,19.53
653.318356,19.53
655.776819,19.53
571.301644,19.54
598.767496,19.54
531.715401,19.54
583.730194,19.54
527.269812,19.54
498.267073,19.55
492.562214,19.55
559.757266,19.55
408.220629,19.55
558.257433,19.55
491.720487,19.55
459.225405,19.56
721.31875,19.56
534.241252,19.56
468.197999,19.56
467.549363,19.56
591.774602,19.57
591.767299,19.57
500.914476,19.57
516.235635,19.57
501.272355,19.57
484.749047,19.57
444.71213,19.58
445.555566,19.58
482.75159,19.58
445.871443,19.58
755.871484,19.58
549.279657,19.59
622.796923,19.59
465.753798,19.6
586.319502,19.6
507.208898,19.6
436.756675,19.61
445.871443,19.61
682.885875,19.62
538.266935,19.62
478.269615,19.62
597.310334,19.63
502.766571,19.63
448.228506,19.63
634.820063,19.64
479.763831,19.64
647.783292,19.64
567.294153,19.65
492.918666,19.66
624.278563,19.67
717.784406,19.67
458.72778,19.67
463.750724,19.69
599.782949,19.69
487.906203,19.69
594.774936,19.69
606.28552,19.69
547.265258,19.7
419.87541,19.7
494.738345,19.7
501.272355,19.72
512.270147,19.72
472.761623,19.73
611.243666,19.74
564.764371,19.74
447.261259,19.74
566.273083,19.74
566.2787,19.74
626.238383,19.74
426.240327,19.74
489.243217,19.75
437.214309,19.75
484.244379,19.76
552.26113,19.77
496.238178,19.77
600.814584,19.77
491.724183,19.78
513.921854,19.78
427.553324,19.78
573.277646,19.78
481.774534,19.8
599.229406,19.8
598.817127,19.8
762.3453,19.8
573.796726,19.8
686.266815,19.81
442.577247,19.81
494.720152,19.81
582.249805,19.81
406.186642,19.82
867.885517,19.82
634.270215,19.83
508.261987,19.83
649.291336,19.83
832.839524,19.83
523.279846,19.83
439.727583,19.83
588.304383,19.84
543.788172,19.84
543.756735,19.84
693.323836,19.85
477.251311,19.85
589.270206,19.85
714.33113,19.86
427.721967,19.86
428.717216,19.87
499.311283,19.88
456.220122,19.88
566.267467,19.89
628.323107,19.9
601.299632,19.9
474.744584,19.9
651.836048,19.91
600.267998,19.91
890.37244,19.92
528.29583,19.92
504.580551,19.92
565.762883,19.93
508.741419,19.93
718.30584,19.93
633.781469,19.94
637.26988,19.94
651.799662,19.95
524.251285,19.95
673.352199,19.95
673.844207,19.95
535.263,19.95
455.221129,19.96
556.290745,19.96
541.764894,19.96
506.240721,19.96
500.574342,19.96
483.219788,19.96
548.800225,19.96
558.306395,19.97
509.269812,19.97
675.773841,19.97
516.277637,19.98
507.245283,19.98
486.75908,19.98
493.244129,19.98
837.35957,19.98
521.25162,19.99
536.248023,19.99
677.603695,19.99
496.748378,19.99
547.819472,19.99
695.31006,20
609.27328,20
488.732728,20
516.903471,20.01
483.225405,20.02
642.272946,20.02
596.238383,20.03
569.26387,20.03
881.895551,20.03
409.238566,20.03
554.759909,20.03
450.543326,20.04
592.812179,20.04
446.72778,20.04
465.237981,20.04
711.355273,20.04
565.76658,20.04
591.240592,20.05
463.719955,20.06
596.282397,20.07
523.238512,20.07
544.272552,20.07
696.266095,20.07
500.756538,20.07
563.790578,20.07
617.799131,20.08
472.228282,20.08
533.57446,20.08
591.809302,20.09
501.237842,20.09
439.7332,20.09
516.259445,20.09
437.69374,20.09
554.280043,20.1
575.272749,20.1
462.216155,20.1
523.238512,20.1
595.750072,20.1
525.277303,20.1
428.553213,20.11
492.240001,20.11
477.26179,20.11
696.851895,20.11
458.722164,20.11
504.919561,20.11
829.807752,20.11
503.246003,20.12
481.859097,20.12
509.264196,20.12
528.597258,20.13
511.735468,20.13
553.254025,20.13
771.824397,20.14
505.539259,20.14
527.293622,20.14
595.294016,20.14
545.244439,20.15
548.74891,20.15
878.421401,20.15
459.701231,20.15
533.750929,20.16
811.862999,20.16
590.748584,20.16
511.201458,20.17
522.908273,20.17
527.246003,20.18
594.760006,20.18
551.267801,20.18
417.877808,20.18
541.272886,20.18
560.267467,20.19
500.243075,20.19
505.590104,20.19
505.739834,20.19
597.304718,20.19
878.879035,20.19
510.254497,20.19
503.594071,20.19
583.265258,20.19
616.272226,20.19
516.769645,20.2
522.757069,20.21
605.772059,20.23
472.263999,20.23
574.283117,20.23
495.235969,20.23
513.788172,20.24
628.282791,20.24
638.299829,20.24
495.257859,20.24
741.855834,20.24
445.727583,20.25
570.804019,20.25
619.290753,20.25
598.601397,20.25
595.786023,20.25
428.558298,20.25
696.802933,20.26
505.269281,20.26
458.740356,20.26
699.82146,20.27
507.722361,20.28
463.295102,20.28
641.82294,20.28
651.622861,20.28
653.305112,20.28
460.714004,20.29
458.242732,20.29
532.254359,20.29
543.788172,20.29
405.20218,20.29
808.826279,20.29
527.258579,20.29
538.266935,20.29
560.31148,20.3
557.576189,20.3
562.251097,20.3
611.788566,20.31
435.227416,20.32
486.272689,20.32
516.246869,20.32
463.569875,20.32
512.22983,20.33
492.243263,20.33
509.76182,20.34
502.741419,20.34
683.341497,20.34
561.251482,20.34
565.301644,20.34
675.836048,20.34
428.753601,20.35
631.771871,20.35
488.271489,20.36
497.887933,20.36
552.767634,20.36
442.876356,20.36
681.846612,20.37
527.798206,20.37
581.820004,20.37
491.89654,20.37
563.579261,20.37
505.256705,20.38
561.250574,20.38
505.282526,20.38
505.772522,20.38
544.770176,20.38
544.770176,20.38
488.209952,20.39
619.323442,20.4
578.772719,20.4
543.306729,20.4
493.562102,20.4
502.256371,20.41
542.31148,20.41
502.227613,20.41
599.848761,20.41
557.280377,20.41
616.929915,20.42
545.750929,20.42
516.769645,20.42
454.732866,20.42
585.802342,20.42
413.554442,20.42
481.269281,20.43
484.883176,20.43
667.830962,20.43
456.766708,20.44
575.290942,20.44
538.758943,20.44
595.270206,20.44
568.76456,20.44
547.733457,20.44
559.285462,20.45
654.836382,20.45
566.79586,20.45
929.363569,20.45
566.254891,20.45
608.265455,20.46
503.246003,20.46
624.761691,20.46
479.571155,20.46
598.817127,20.46
483.267407,20.47
515.749244,20.47
507.207732,20.47
614.757463,20.47
448.884963,20.48
538.285128,20.48
568.278169,20.49
623.774413,20.49
510.250565,20.5
529.272886,20.5
516.277637,20.51
661.315145,20.51
448.732866,20.51
527.275429,20.52
527.235112,20.52
569.783618,20.52
582.280574,20.52
558.743824,20.52
406.866909,20.52
592.759286,20.52
502.243795,20.52
479.763831,20.53
517.212691,20.54
633.770905,20.54
463.913076,20.54
605.786555,20.54
660.792368,20.54
404.863387,20.55
493.229633,20.55
493.729269,20.55
539.275429,20.55
577.784772,20.56
551.759809,20.56
501.272355,20.56
603.769654,20.56
833.916423,20.56
422.484859,20.57
517.234581,20.57
481.214703,20.57
584.621298,20.57
463.568306,20.58
599.296558,20.58
457.24614,20.58
515.716555,20.58
507.764363,20.58
629.795868,20.58
553.757266,20.59
510.553607,20.59
575.761494,20.59
520.741419,20.59
525.7264,20.59
577.25571,20.59
581.278366,20.59
501.751787,20.6
557.778001,20.6
505.717944,20.6
481.761957,20.61
479.751255,20.61
479.253631,20.61
622.809499,20.61
534.265061,20.61
438.214506,20.61
632.306789,20.61
638.964447,20.61
640.74403,20.61
742.384228,20.62
672.807299,20.62
570.804019,20.62
678.290617,20.63
476.75159,20.63
521.743627,20.63
542.74891,20.63
580.798934,20.63
561.745844,20.64
474.713816,20.65
631.942989,20.65
651.325847,20.65
488.222528,20.66
552.785827,20.66
444.232698,20.66
455.557747,20.67
504.702925,20.68
573.22441,20.68
418.876863,20.69
448.244379,20.69
482.711273,20.69
484.785433,20.69
483.692026,20.69
500.258466,20.7
576.272364,20.7
521.834591,20.7
580.306926,20.7
538.603245,20.7
537.759089,20.71
787.370649,20.71
821.87049,20.71
562.345323,20.71
615.286525,20.74
526.728174,20.74
540.257433,20.74
539.735999,20.74
548.275095,20.74
655.794577,20.75
566.783284,20.75
598.288733,20.75
441.555566,20.76
516.757069,20.76
518.256902,20.76
463.714339,20.76
480.740888,20.77
514.927951,20.77
507.235444,20.77
411.240661,20.78
409.700511,20.78
555.769979,20.78
550.719295,20.78
415.874287,20.78
467.229821,20.79
589.274844,20.79
505.748713,20.79
560.786981,20.79
564.919127,20.79
499.237619,20.8
434.729792,20.8
484.242593,20.8
564.272364,20.81
443.746307,20.81
469.805302,20.81
474.24696,20.81
473.745639,20.81
543.294153,20.82
892.400666,20.82
576.809636,20.82
406.526775,20.82
701.632084,20.82
593.283982,20.83
504.584296,20.83
505.766905,20.83
566.273083,20.83
470.248349,20.83
709.823334,20.84
481.214703,20.84
399.207043,20.84
516.245617,20.84
507.26179,20.84
607.294016,20.85
457.738148,20.85
523.285462,20.85
535.270488,20.85
496.602344,20.85
648.294744,20.86
492.237647,20.86
567.754723,20.86
588.783815,20.86
420.533596,20.86
598.325119,20.87
545.262184,20.87
509.233427,20.87
432.214506,20.87
462.888038,20.88
531.264727,20.89
473.745639,20.89
551.790578,20.89
555.772916,20.89
466.263999,20.9
425.871889,20.9
573.301112,20.9
479.756872,20.91
587.309134,20.91
807.383705,20.91
518.57831,20.91
517.24346,20.91
434.735408,20.91
437.56523,20.92
515.774396,20.92
829.374254,20.92
523.735468,20.92
614.966233,20.92
511.269281,20.92
539.293622,20.93
525.747855,20.93
472.563555,20.93
537.762351,20.93
542.280711,20.93
464.776742,20.93
696.815509,20.94
582.756743,20.94
510.272021,20.94
586.795671,20.94
499.914588,20.95
573.785492,20.95
584.967351,20.95
530.256902,20.95
712.804807,20.95
487.766905,20.95
717.808216,20.95
612.838393,20.95
567.772916,20.96
568.274237,20.96
665.833505,20.96
521.888767,20.96
750.87931,20.96
544.290745,20.96
473.563443,20.96
579.76034,20.97
853.895019,20.97
409.894576,20.97
693.825157,20.97
470.213648,20.98
466.720055,20.98
470.72778,20.98
510.296499,20.98
440.884963,20.98
464.223421,20.99
399.198659,20.99
495.74617,20.99
528.751452,20.99
481.251088,20.99
488.222528,20.99
609.27328,20.99
618.269683,20.99
625.800954,20.99
658.346248,21
610.75492,21
452.72778,21
502.243795,21
530.754526,21
746.313331,21
622.961148,21
423.245609,21
632.272757,21
579.299101,21
537.288536,21
450.544606,21
537.780544,21.01
568.748052,21.01
569.743301,21.01
644.330598,21.01
559.265258,21.01
508.574342,21.02
513.245283,21.02
514.243795,21.02
680.341163,21.02
484.269615,21.03
481.877591,21.03
485.290016,21.03
483.225405,21.03
488.224545,21.03
616.809499,21.03
657.283845,21.03
563.304186,21.03
422.243401,21.04
497.241055,21.04
497.267184,21.04
623.799131,21.04
543.756735,21.04
476.884517,21.04
580.306926,21.04
548.567916,21.04
493.716024,21.04
557.29857,21.05
556.800945,21.05
505.74545,21.05
455.206826,21.05
474.735271,21.05
510.221808,21.06
479.756872,21.06
582.586865,21.06
687.815844,21.06
469.738148,21.06
488.240721,21.06
481.73052,21.06
462.772325,21.07
456.933031,21.07
456.56864,21.07
621.80729,21.07
602.781272,21.07
523.26727,21.07
455.203915,21.07
455.548239,21.07
541.741085,21.08
590.256576,21.09
561.253836,21.09
562.314554,21.09
479.769448,21.09
601.749638,21.09
683.270412,21.09
419.245078,21.1
435.737617,21.1
680.341163,21.1
483.208897,21.1
529.783087,21.1
486.923083,21.1
644.78622,21.1
733.901722,21.11
629.755552,21.11
535.205498,21.11
521.78563,21.11
497.24274,21.11
575.243611,21.11
575.243611,21.11
555.897156,21.12
415.248152,21.12
464.553213,21.12
659.820929,21.12
594.299435,21.12
508.565958,21.13
